tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
brendan	this study:10.1029/2018GC007946		0.3	149.2	-57.9	Jm009i-czb_LP-PI-TRM_LP-PI-ZI		1.811e-09	3.0	273.0	Jm009i-czb_LP-PI-TRM_LP-PI-ZI-196	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	196	pmagpy-4.2.100	jm009i-czb	u	2022-05-04T11:28:00Z	0	0.0	0.0	0.0	27	873.0
brendan	this study:10.1029/2018GC007946		0.6	265.5	-1.5	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		4.488e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-197	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	197	pmagpy-4.2.100	jm011d-czb	u	2022-04-07T19:03:00Z	0	3e-05	0.0	-90.0	0	873.0
brendan	this study:10.1029/2018GC007946		0.4	325.7	-2.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		3.34e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-198	LT-NO:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	198	pmagpy-4.2.100	jm011d-czb	u	2022-04-13T09:41:00Z	0	0.0	0.0	0.0	1	273.0
brendan	this study:10.1029/2018GC007946		0.4	324.5	-2.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		3.253e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-199	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	199	pmagpy-4.2.100	jm011d-czb	u	2022-04-13T11:57:00Z	0	0.0	0.0	0.0	2	373.0
brendan	this study:10.1029/2018GC007946		0.6	324.6	-2.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		3.163e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-200	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	200	pmagpy-4.2.100	jm011d-czb	u	2022-04-13T17:15:00Z	0	0.0	0.0	0.0	3	473.0
brendan	this study:10.1029/2018GC007946		0.3	319.8	-2.7	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.933e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-201	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	201	pmagpy-4.2.100	jm011d-czb	u	2022-04-15T14:47:00Z	0	0.0	0.0	0.0	4	573.0
brendan	this study:10.1029/2018GC007946		0.8	315.8	-2.5	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.771e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-202	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	202	pmagpy-4.2.100	jm011d-czb	u	2022-04-15T17:17:00Z	0	0.0	0.0	0.0	5	623.0
brendan	this study:10.1029/2018GC007946		0.5	315.6	-3.1	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.569e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-203	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	203	pmagpy-4.2.100	jm011d-czb	u	2022-04-19T12:38:00Z	0	0.0	0.0	0.0	6	673.0
brendan	this study:10.1029/2018GC007946		0.5	311.8	-3.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.454e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-204	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	204	pmagpy-4.2.100	jm011d-czb	u	2022-04-19T15:11:00Z	0	0.0	0.0	0.0	7	698.0
brendan	this study:10.1029/2018GC007946		1.1	308.9	-3.1	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.357e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-205	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	205	pmagpy-4.2.100	jm011d-czb	u	2022-04-19T17:23:00Z	0	0.0	0.0	0.0	8	723.0
brendan	this study:10.1029/2018GC007946		0.3	307.4	-3.1	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.228e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-206	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	206	pmagpy-4.2.100	jm011d-czb	u	2022-04-19T19:22:00Z	0	0.0	0.0	0.0	9	733.0
brendan	this study:10.1029/2018GC007946		0.8	305.0	-2.9	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.155e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-207	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	207	pmagpy-4.2.100	jm011d-czb	u	2022-04-20T11:51:00Z	0	0.0	0.0	0.0	10	743.0
brendan	this study:10.1029/2018GC007946		1.1	299.8	-2.9	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.048e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-208	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	208	pmagpy-4.2.100	jm011d-czb	u	2022-04-20T13:48:00Z	0	0.0	0.0	0.0	11	753.0
brendan	this study:10.1029/2018GC007946		0.5	297.9	-3.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.935e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-209	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	209	pmagpy-4.2.100	jm011d-czb	u	2022-04-20T15:56:00Z	0	0.0	0.0	0.0	12	758.0
brendan	this study:10.1029/2018GC007946		0.5	292.2	-3.1	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.845e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-210	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	210	pmagpy-4.2.100	jm011d-czb	u	2022-04-21T18:16:00Z	0	0.0	0.0	0.0	13	763.0
brendan	this study:10.1029/2018GC007946		0.4	289.0	-3.1	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.75e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-211	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	211	pmagpy-4.2.100	jm011d-czb	u	2022-04-26T12:22:00Z	0	0.0	0.0	0.0	14	768.0
brendan	this study:10.1029/2018GC007946		1.1	281.0	-3.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.685e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-212	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	212	pmagpy-4.2.100	jm011d-czb	u	2022-04-26T14:58:00Z	0	0.0	0.0	0.0	15	773.0
brendan	this study:10.1029/2018GC007946		0.5	276.0	-3.2	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.559e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-213	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	213	pmagpy-4.2.100	jm011d-czb	u	2022-04-26T17:21:00Z	0	0.0	0.0	0.0	16	778.0
brendan	this study:10.1029/2018GC007946		0.9	273.5	-3.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.335e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-214	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	214	pmagpy-4.2.100	jm011d-czb	u	2022-04-26T19:52:00Z	0	0.0	0.0	0.0	17	783.0
brendan	this study:10.1029/2018GC007946		0.6	271.5	-4.2	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.039e-07	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-215	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	215	pmagpy-4.2.100	jm011d-czb	u	2022-04-27T12:12:00Z	0	0.0	0.0	0.0	18	788.0
brendan	this study:10.1029/2018GC007946		0.4	272.4	-5.4	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		7.734e-08	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-216	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	216	pmagpy-4.2.100	jm011d-czb	u	2022-04-27T14:58:00Z	0	0.0	0.0	0.0	19	793.0
brendan	this study:10.1029/2018GC007946		0.5	275.9	-9.2	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		4.255e-08	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-217	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	217	pmagpy-4.2.100	jm011d-czb	u	2022-04-27T19:25:00Z	0	0.0	0.0	0.0	20	803.0
brendan	this study:10.1029/2018GC007946		0.7	280.4	-13.2	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.928e-08	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-218	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	218	pmagpy-4.2.100	jm011d-czb	u	2022-04-29T17:55:00Z	0	0.0	0.0	0.0	21	813.0
brendan	this study:10.1029/2018GC007946		0.5	283.4	-16.6	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		2.151e-08	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-219	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	219	pmagpy-4.2.100	jm011d-czb	u	2022-04-29T20:44:00Z	0	0.0	0.0	0.0	22	823.0
brendan	this study:10.1029/2018GC007946		0.5	286.4	-23.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.619e-08	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-220	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	220	pmagpy-4.2.100	jm011d-czb	u	2022-05-03T13:04:00Z	0	0.0	0.0	0.0	23	833.0
brendan	this study:10.1029/2018GC007946		0.6	292.4	-28.2	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.296e-08	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-221	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	221	pmagpy-4.2.100	jm011d-czb	u	2022-05-03T15:16:00Z	0	0.0	0.0	0.0	24	843.0
brendan	this study:10.1029/2018GC007946	average of multiple measurements	0.7	302.5	-31.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		1.047e-08	2.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-222	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	222	pmagpy-4.2.100	jm011d-czb	u	2022-05-03T17:41:00Z	0	0.0	0.0	0.0	25	853.0
brendan	this study:10.1029/2018GC007946		0.7	307.1	-37.5	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		8.919e-09	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-223	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	223	pmagpy-4.2.100	jm011d-czb	u	2022-05-03T20:00:00Z	0	0.0	0.0	0.0	26	863.0
brendan	this study:10.1029/2018GC007946		0.3	313.0	-34.3	Jm011d-czb_LP-PI-TRM_LP-PI-ZI		8.634e-09	3.0	273.0	Jm011d-czb_LP-PI-TRM_LP-PI-ZI-224	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	224	pmagpy-4.2.100	jm011d-czb	u	2022-05-04T11:29:00Z	0	0.0	0.0	0.0	27	873.0
brendan	this study:10.1029/2018GC007946		0.5	313.4	-3.1	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.733e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-225	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	225	pmagpy-4.2.100	mc117a-szb	u	2022-04-07T18:45:00Z	0	3e-05	0.0	-90.0	0	873.0
brendan	this study:10.1029/2018GC007946		0.3	352.5	-2.6	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.662e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-226	LT-NO:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	226	pmagpy-4.2.100	mc117a-szb	u	2022-04-13T09:34:00Z	0	0.0	0.0	0.0	1	273.0
brendan	this study:10.1029/2018GC007946		0.3	352.9	-2.6	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.62e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-227	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	227	pmagpy-4.2.100	mc117a-szb	u	2022-04-13T11:50:00Z	0	0.0	0.0	0.0	2	373.0
brendan	this study:10.1029/2018GC007946		0.2	352.6	-2.7	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.535e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-228	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	228	pmagpy-4.2.100	mc117a-szb	u	2022-04-13T17:08:00Z	0	0.0	0.0	0.0	3	473.0
brendan	this study:10.1029/2018GC007946		0.4	353.6	-2.9	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.418e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-229	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	229	pmagpy-4.2.100	mc117a-szb	u	2022-04-15T14:40:00Z	0	0.0	0.0	0.0	4	573.0
brendan	this study:10.1029/2018GC007946		1.0	351.0	-2.9	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.295e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-230	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	230	pmagpy-4.2.100	mc117a-szb	u	2022-04-15T17:11:00Z	0	0.0	0.0	0.0	5	623.0
brendan	this study:10.1029/2018GC007946		0.5	351.5	-3.2	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.124e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-231	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	231	pmagpy-4.2.100	mc117a-szb	u	2022-04-19T12:31:00Z	0	0.0	0.0	0.0	6	673.0
brendan	this study:10.1029/2018GC007946		0.2	349.2	-3.1	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.038e-06	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-232	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	232	pmagpy-4.2.100	mc117a-szb	u	2022-04-19T15:05:00Z	0	0.0	0.0	0.0	7	698.0
brendan	this study:10.1029/2018GC007946		0.3	347.6	-3.4	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		8.851e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-233	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	233	pmagpy-4.2.100	mc117a-szb	u	2022-04-19T17:15:00Z	0	0.0	0.0	0.0	8	723.0
brendan	this study:10.1029/2018GC007946		0.3	346.4	-3.6	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		7.947e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-234	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	234	pmagpy-4.2.100	mc117a-szb	u	2022-04-19T19:18:00Z	0	0.0	0.0	0.0	9	733.0
brendan	this study:10.1029/2018GC007946		0.3	344.1	-3.8	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		6.951e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-235	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	235	pmagpy-4.2.100	mc117a-szb	u	2022-04-20T11:44:00Z	0	0.0	0.0	0.0	10	743.0
brendan	this study:10.1029/2018GC007946		0.2	341.2	-3.9	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		5.771e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-236	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	236	pmagpy-4.2.100	mc117a-szb	u	2022-04-20T13:43:00Z	0	0.0	0.0	0.0	11	753.0
brendan	this study:10.1029/2018GC007946		0.2	338.6	-4.1	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		5.149e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-237	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	237	pmagpy-4.2.100	mc117a-szb	u	2022-04-20T15:49:00Z	0	0.0	0.0	0.0	12	758.0
brendan	this study:10.1029/2018GC007946		0.3	334.9	-4.2	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		4.518e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-238	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	238	pmagpy-4.2.100	mc117a-szb	u	2022-04-21T18:11:00Z	0	0.0	0.0	0.0	13	763.0
brendan	this study:10.1029/2018GC007946		0.5	330.9	-4.5	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		3.941e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-239	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	239	pmagpy-4.2.100	mc117a-szb	u	2022-04-26T12:15:00Z	0	0.0	0.0	0.0	14	768.0
brendan	this study:10.1029/2018GC007946		0.8	326.0	-4.7	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		3.496e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-240	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	240	pmagpy-4.2.100	mc117a-szb	u	2022-04-26T14:49:00Z	0	0.0	0.0	0.0	15	773.0
brendan	this study:10.1029/2018GC007946		1.0	322.2	-4.7	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		3.054e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-241	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	241	pmagpy-4.2.100	mc117a-szb	u	2022-04-26T17:16:00Z	0	0.0	0.0	0.0	16	778.0
brendan	this study:10.1029/2018GC007946		0.7	316.9	-4.6	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		2.637e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-242	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	242	pmagpy-4.2.100	mc117a-szb	u	2022-04-26T19:45:00Z	0	0.0	0.0	0.0	17	783.0
brendan	this study:10.1029/2018GC007946		0.8	315.1	-4.8	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		2.211e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-243	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	243	pmagpy-4.2.100	mc117a-szb	u	2022-04-27T12:05:00Z	0	0.0	0.0	0.0	18	788.0
brendan	this study:10.1029/2018GC007946		0.4	314.8	-4.4	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.768e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-244	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	244	pmagpy-4.2.100	mc117a-szb	u	2022-04-27T14:52:00Z	0	0.0	0.0	0.0	19	793.0
brendan	this study:10.1029/2018GC007946		0.8	315.8	-4.9	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.069e-07	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-245	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	245	pmagpy-4.2.100	mc117a-szb	u	2022-04-27T19:20:00Z	0	0.0	0.0	0.0	20	803.0
brendan	this study:10.1029/2018GC007946		1.1	314.6	-5.9	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		6.413e-08	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-246	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	246	pmagpy-4.2.100	mc117a-szb	u	2022-04-29T17:49:00Z	0	0.0	0.0	0.0	21	813.0
brendan	this study:10.1029/2018GC007946		0.3	314.0	-8.8	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		3.668e-08	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-247	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	247	pmagpy-4.2.100	mc117a-szb	u	2022-04-29T20:39:00Z	0	0.0	0.0	0.0	22	823.0
brendan	this study:10.1029/2018GC007946		0.3	321.1	-12.6	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		2.242e-08	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-248	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	248	pmagpy-4.2.100	mc117a-szb	u	2022-05-03T12:54:00Z	0	0.0	0.0	0.0	23	833.0
brendan	this study:10.1029/2018GC007946		0.6	325.1	-26.6	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		1.222e-08	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-249	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	249	pmagpy-4.2.100	mc117a-szb	u	2022-05-03T15:10:00Z	0	0.0	0.0	0.0	24	843.0
brendan	this study:10.1029/2018GC007946		0.5	346.0	-32.3	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		6.77e-09	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-250	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	250	pmagpy-4.2.100	mc117a-szb	u	2022-05-03T17:34:00Z	0	0.0	0.0	0.0	25	853.0
brendan	this study:10.1029/2018GC007946		0.8	13.3	-46.9	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		5.172e-09	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-251	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	251	pmagpy-4.2.100	mc117a-szb	u	2022-05-03T19:55:00Z	0	0.0	0.0	0.0	26	863.0
brendan	this study:10.1029/2018GC007946		1.0	48.6	-38.1	Mc117a-szb_LP-PI-TRM_LP-PI-ZI		5.218e-09	3.0	273.0	Mc117a-szb_LP-PI-TRM_LP-PI-ZI-252	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	252	pmagpy-4.2.100	mc117a-szb	u	2022-05-04T11:22:00Z	0	0.0	0.0	0.0	27	873.0
brendan	this study:10.1029/2018GC007946		0.6	266.1	-2.8	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		3.413e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-253	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	253	pmagpy-4.2.100	mc117b-szb	u	2022-04-07T18:46:00Z	0	3e-05	0.0	-90.0	0	873.0
brendan	this study:10.1029/2018GC007946		0.9	344.3	-1.8	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		2.659e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-254	LT-NO:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ZI	g	254	pmagpy-4.2.100	mc117b-szb	u	2022-04-13T09:31:00Z	0	0.0	0.0	0.0	1	273.0
brendan	this study:10.1029/2018GC007946		0.4	341.7	-1.8	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		2.551e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-255	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	255	pmagpy-4.2.100	mc117b-szb	u	2022-04-13T11:51:00Z	0	0.0	0.0	0.0	2	373.0
brendan	this study:10.1029/2018GC007946		0.6	342.2	-1.9	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		2.353e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-256	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	256	pmagpy-4.2.100	mc117b-szb	u	2022-04-13T17:08:00Z	0	0.0	0.0	0.0	3	473.0
brendan	this study:10.1029/2018GC007946		0.5	336.5	-2.4	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		2.08e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-257	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	257	pmagpy-4.2.100	mc117b-szb	u	2022-04-15T14:42:00Z	0	0.0	0.0	0.0	4	573.0
brendan	this study:10.1029/2018GC007946		0.7	333.7	-2.7	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		1.715e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-258	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	258	pmagpy-4.2.100	mc117b-szb	u	2022-04-15T17:12:00Z	0	0.0	0.0	0.0	5	623.0
brendan	this study:10.1029/2018GC007946		0.7	325.9	-3.5	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		1.357e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-259	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	259	pmagpy-4.2.100	mc117b-szb	u	2022-04-19T12:31:00Z	0	0.0	0.0	0.0	6	673.0
brendan	this study:10.1029/2018GC007946		0.5	321.3	-3.8	Mc117b-szb_LP-PI-TRM_LP-PI-ZI		1.222e-07	3.0	273.0	Mc117b-szb_LP-PI-TRM_LP-PI-ZI-260	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ZI	g	260	pmagpy-4.2.100	mc117b-szb	u	2022-04-19T15:05:00Z	0	0.0	0.0	0.0	7	698.0
